Oligo_ID	Symbol v12
hCT001257	OCRL
hCT001258	OCRL
hCT001259	OCRL
hCT001260	OCRL
hCT001261	OCRL
hCT001262	OCRL
hCT001263	APP
hCT001264	APP
hCT001265	APP
hCT001266	APP
hCT001267	APP
hCT001268	HMGCR
hCT001269	HMGCR
hCT001270	HMGCR
hCT001271	HMGCR
hCT001272	PTPRC
hCT001273	ANXA7
hCT001274	ANXA7
hCT001275	ANXA7
hCT001276	ANXA7
hCT001277	ANXA7
hCT001278	OCRL
hCT001279	OCRL
hCT001280	OCRL
hCT001281	OCRL
hCT001282	OCRL
hCT001283	OCRL
hCT001284	OCRL
hCT001285	OCRL
hCT001286	OCRL
hCT001287	OCRL
hCT001288	APP
hCT001289	APP
hCT001290	APP
hCT001291	APP
hCT001292	HMGCR
hCT001293	HMGCR
hCT001294	HMGCR
hCT001295	HMGCR
hCT001296	PTPRC
hCT001297	ANXA7
hCT001298	ANXA7
hCT001299	ANXA7
hCT001300	ANXA7
hCT001301	ANXA7
hCT001302	ANXA7
hCT001303	OCRL
hCT001304	OCRL
hCT001305	OCRL
hCT001306	OCRL
hCT001307	OCRL
hCT001308	OCRL
hCT001309	OCRL
hCT001310	OCRL
hCT001311	OCRL
hCT001312	APP
hCT001313	APP
hCT001314	APP
hCT001315	APP
hCT001316	HMGCR
hCT001317	HMGCR
hCT001318	HMGCR
hCT001319	HMGCR
hCT001320	HMGCR
hCT001321	ANXA7
hCT001322	ANXA7
hCT001323	ANXA7
hCT001324	ANXA7
hCT001325	ANXA7
hCT001326	ANXA7
hCT001327	OCRL
hCT001328	OCRL
hCT001329	OCRL
hCT001330	OCRL
hCT001331	OCRL
hCT001332	OCRL
hCT001333	OCRL
hCT001334	OCRL
hCT001335	OCRL
hCT001336	APP
hCT001337	APP
hCT001338	APP
hCT001339	APP
hCT001340	HMGCR
hCT001341	HMGCR
hCT001342	HMGCR
hCT001343	HMGCR
hCT001344	HMGCR
hCP001345	ACTB
hCP001346	ACTB
hCP001347	ACTB
hCP001348	ACTB
hCP001349	ACTB
hCP001350	ACTB
hCP001351	ACTB
hCP001352	ACTB
hCP001353	ACTB
hCP001354	ACTB
hCP001355	ACTB
hCP001356	ACTB
hCP001357	ACTB
hCP001358	ACTB
hCP001359	ACTB
hCP001360	ACTB
hCP001361	ACTB
hCP001362	ACTB
hCP001363	ACTB
hCP001364	ACTB
hCP001365	ACTB
hCP001366	ACTB
hCP001367	ACTB
hCP001368	ACTB
hCP001369	ACTB
hCP001370	ACTB
hCP001371	ACTB
hCP001372	ACTB
hCP001373	ACTB
hCP001374	ACTB
hCP001375	ACTB
hCP001376	ACTB
hCP001377	ACTB
hCP001378	ACTB
hCP001379	ACTB
hCP001380	ACTB
hCP001381	ACTB
hCP001382	ACTB
hCP001383	ACTB
hCP001384	ACTB
hCP001385	ACTB
hCP001386	ACTB
hCP001387	ACTB
hCP001388	ACTB
hCP001389	ACTB
hCP001390	ACTB
hCP001391	ACTB
hCP001392	ACTB
hCP001393	ACTB
hCP001394	ACTB
hCP001395	ACTB
hCP001396	ACTB
hCP001397	ACTB
hCP001398	ACTB
hCP001399	ACTB
hCP001400	ACTB
hCP001401	ACTB
hCP001402	ACTB
hCP001403	ACTB
hCP001404	ACTB
hCP001405	ACTB
hCP001406	ACTB
hCP001407	ACTB
hCP001408	ACTB
hCP001409	ACTB
hCP001410	ACTB
hCP001411	ACTB
hCP001412	ACTB
hCP001413	ACTB
hCP001414	ACTB
hCP001415	ACTB
hCP001416	ACTB
hCP001417	ACTB
hCP001418	ACTB
hCP001419	ACTB
hCP001420	ACTB
hCP001421	ACTB
hCP001422	ACTB
hCP001423	ACTB
hCP001424	ACTB
hCP001425	ACTB
hCP001426	ACTB
hCP001427	ACTB
hCP001428	ACTB
hCP001429	ACTB
hCP001430	ACTB
hCP001431	ACTB
hCP001432	ACTB
hCP001433	ACTB
hCP001434	ACTB
hCP001435	ACTB
hCP001436	ACTB
hCP001437	ACTB
hCP001438	ACTB
hCP001439	ACTB
hCP001440	ACTB
hCT001441	PTPRC
hCT001442	PTPRC
hCT001443	PTPRC
hCT001444	PTPRC
hCT001445	PTPRC
hCT001446	RB1
hCT001447	RB1
hCT001448	RB1
hCT001449	RB1
hCT001450	RB1
hCT001451	RB1
hCT001452	RB1
hHR001453	C21orf111
hHR001454	WNT1
hHR001455	LOC388419
hCN001456	.
hHR001457	LOC441580
hHR001458	LOC390614
hHR001459	ZFP62
hHR001460	LOC440932
hHR001461	R9AP
hHC001462	C1QTNF4
hHC001463	HRB
hHR001464	AGPAT7
hCT001465	PTPRC
hCT001466	PTPRC
hCT001467	PTPRC
hCT001468	PTPRC
hCT001469	PTPRC
hCT001470	PTPRC
hCT001471	RB1
hCT001472	RB1
hCT001473	RB1
hCT001474	RB1
hCT001475	RB1
hCT001476	RB1
hHC001477	FLJ36208
hHC001478	KRT3
hHC001479	CNN1
hHC001480	AARS
hHR001481	LOC391509
hHC001482	MDAC1
hHR001483	ATN1
hHC001484	NFIA
hHR001485	LOC441841
hHC001486	ATP8B1
hHR001487	C21orf87
hHC001488	TP73L
hCT001489	PTPRC
hCT001490	PTPRC
hCT001491	PTPRC
hCT001492	PTPRC
hCT001493	PTPRC
hCT001494	PTPRC
hCT001495	RB1
hCT001496	RB1
hCT001497	RB1
hCT001498	RB1
hCT001499	RB1
hCT001500	RB1
hHC001501	VMO1
hHR001502	LOC440859
hHR001503	LOC441859
hHC001504	QDPR
hHC001505	LOC126147
hHR001506	LOC442665
hHC001507	LBR
hHC001508	PTMS
hHC001509	IL3
hHC001510	SLC12A2
hHC001511	CRSP7
hHR001512	FOXD3
hCT001513	PTPRC
hCT001514	PTPRC
hCT001515	PTPRC
hCT001516	PTPRC
hCT001517	PTPRC
hCT001518	PTPRC
hCT001519	RB1
hCT001520	RB1
hCT001521	RB1
hCT001522	RB1
hCT001523	RB1
hCT001524	RB1
hCT001525	RB1
hHR001526	TNPO2
hHC001527	ASF1A
hHC001528	LONRF1
hHC001529	DOCK9
hHC001530	UBE2I
hHR001531	LOC338829
hHC001532	CLDN11
hHR001533	C6orf1
hHC001534	MAEA
hHR001535	AHDC1
hHC001536	SPDY1
hHC001537	SIX1
hHC001538	NARF
hHR001539	LOC441475
hHC001540	UHMK1
hHR001541	LOC388639
hHC001542	PLAA
hHC001543	REG3G
hHR001544	LOC442472
hHR001545	LOC440401
hHR001546	LRRC4B
hHR001547	RP1-286D6.4
hHR001548	LOC442365
hHR001549	LOC441617
hHR001550	LOC56251
hHR001551	LOC347411
hHC001552	IGF1R
hHR001553	LOC442430
hHR001554	LOC441624
hHC001555	SR-A1
hHC001556	GALR3
hHC001557	SMAD6
hHC001558	RTBDN
hHR001559	LOC391498
hHR001560	LOC441686
hHC001561	FCER2
hHR001562	LOC285995
hHR001563	LOC402574
hHC001564	KIAA0586
hHC001565	KIAA0376
hHR001566	LOC441048
hHR001567	LOC153546
hCN001568	.
hHR001569	LOC389803
hHC001570	SMCX
hHR001571	LOC389813
hHR001572	CES2
hHC001573	RBM33
hHR001574	GPR25
hHR001575	LOC388903
hHR001576	LOC390427
hHC001577	PAPD5
hHC001578	PCTK3
hHR001579	LOC388882
hHC001580	NFIB
hHR001581	FLJ22222
hHR001582	GNAZ
hHR001583	LOC389269
hHC001584	TMEM102
hHC001585	XPNPEP1
hHC001586	LRRC45
hHR001587	LOC254571
hHC001588	C7orf26
hHC001589	SMARCA5
hHC001590	NFATC1
hHR001591	LOC285018
hHR001592	SNIP
hHC001593	GPR123
hHR001594	LOC441283
hHC001595	IL20
hHC001596	CLEC11A
hHC001597	ASAP
hHC001598	DGKI
hHC001599	CLDN16
hHR001600	LOC440096
hHR001601	ZNF395
hHC001602	FAM20C
hHR001603	LOC441111
hHR001604	PCGF5
hHC001605	H1FX
hHC001606	FAM78A
hHR001607	KIF1A
hHC001608	TEAD4
hHC001609	AKT1S1
hHC001610	KIAA0182
hHR001611	LOC440851
hHR001612	LOC441528
hHC001613	P2RX1
hHR001614	THEM2
hHC001615	TOR1A
hHC001616	FOXB1
hHC001617	UTP20
hHC001618	MYOD1
hHC001619	C6orf141
hHR001620	PPFIBP1
hHC001621	RGS9BP
hHC001622	GPIAP1
hHC001623	MEIS2
hHC001624	APIN
hHC001625	SCN3A
hHC001626	IRX1
hHC001627	EDD1
hHC001628	CXCL13
hHR001629	WWP2
hHC001630	MTX3
hHR001631	LOC400050
hHC001632	LACTB2
hHC001633	PDE2A
hHC001634	BACE1
hHC001635	AMH
hHR001636	NAP5
hHC001637	UNQ9433
hHR001638	LOC399713
hHR001639	PDE4A
hHR001640	TPCN1
hHC001641	CA2
hHC001642	EIF5B
hHR001643	PHACTR2
hHC001644	COL4A3
hHC001645	NR5A1
hHR001646	LOC255167
hHC001647	C10orf67
hHR001648	PRO0132
hHR001649	LOC339822
hHR001650	LOC340515
hHR001651	C21orf116
hHC001652	LYZ
hHR001653	LOC440284
hHC001654	C14orf129
hHR001655	GRAMD1C
hHC001656	FLJ21908
hHC001657	TCEAL4
hHC001658	SLC4A8
hHC001659	SEC63
hHC001660	OTEX
hHR001661	HS6ST3
hHC001662	KIT
hHR001663	PPP1CB
hHC001664	EIF5A2
hHC001665	ATG3
hHC001666	MPPE1
hHR001667	NR2F2
hHC001668	STEAP4
hHC001669	CDA08
hHC001670	NCOA3
hHC001671	AXIN2
hHC001672	ITCH
hHC001673	DGKE
hHR001674	MYT2
hHC001675	DCLRE1A
hHC001676	LOC116412
hHC001677	SLC31A2
hHC001678	NUDCD2
hHC001679	ASZ1
hHR001680	CPNE8
hHC001681	NFXL1
hHR001682	LOC153577
hHR001683	FDX1
hHR001684	ANKRD28
hHR001685	LOC339975
hHC001686	AMIGO2
hHC001687	OSM
hHC001688	PPP3CB
hHR001689	KIAA1458
hHC001690	SI
hHC001691	PGAP1
hHR001692	FAM49A
hHC001693	C8orf53
hHR001694	HPS3
hHC001695	C14orf143
hHC001696	ACPL2
hHC001697	TMEM10
hHR001698	SEC24A
hHC001699	EPHA6
hHC001700	FLJ38159
hHR001701	FGA
hHR001702	RHOBTB3
hHC001703	SACM1L
hHC001704	PDZD2
hHC001705	C8orf15
hHC001706	SLC41A1
hHR001707	LOC284825
hHR001708	LOC284952
hHC001709	ITIH2
hHR001710	XKR9
hHC001711	COPS7A
hHC001712	BTBD1
hHR001713	PKIB
hHR001714	NHSL1
hHR001715	PLEKHG1
hHC001716	PTS
hHC001717	ELOVL5
hHC001718	DEPDC6
hHC001719	SYT4
hHR001720	OR51B2
hHC001721	AD031
hHC001722	SLC16A4
hHC001723	CCDC16
hHR001724	SCAMP1
hHC001725	SCAMP1
hHC001726	CD53
hHC001727	CALCRL
hHR001728	VENTXP1
hHR001729	TSPAN19
hHR001730	MGC35440
hHC001731	MGC52423
hHC001732	CMTM8
hHC001733	SEMA3D
hHC001734	DNAJC13
hHC001735	ANKRD17
hHR001736	NPSA
hHR001737	LOC283547
hHC001738	LOC283547
hHC001739	LNPEP
hHC001740	LOC285812
hHC001741	HSPC065
hHR001742	LOC338758
hHR001743	ZNF677
hHR001744	LOC389067
hHC001745	ARTS-1
hHC001746	DIP13B
hHR001747	PAPD5
hHR001748	TTTY15
hHR001749	FLJ13224
hHR001750	FBXO11
hHC001751	SSPN
hHR001752	KIAA1799
hHR001753	DNAH12
hHC001754	MARS2
hHC001755	CYP7B1
hHC001756	ACYP2
hHR001757	HUWE1
hHC001758	SPRY1
hHC001759	CFL2
hHC001760	ZPBP2
hHR001761	SHE
hHR001762	LOC158301
hHC001763	FLJ25422
hHC001764	SATB2
hHC001765	LOC255167
hHC001766	CAST1
hHC001767	TPK1
hHR001768	LOC283038
hHC001769	ANGPT1
hHR001770	PRO1268
hHC001771	ERO1L
hHC001772	ITPR2
hHC001773	FAM73A
hHR001774	LOC389160
hHR001775	LOC440852
hHR001776	ATP1B3
hHR001777	RNF141
hHC001778	ACOX1
hHC001779	ZNF571
hHC001780	C4orf16
hHR001781	KIAA0507
hHC001782	SPBC25
hHR001783	ZSWIM6
hHC001784	RP2
hHC001785	CXCL6
hHC001786	SLC12A1
hHC001787	SLC14A1
hHC001788	BNIP2
hHC001789	ZFY
hHC001790	ZIC3
hHC001791	SLBP
hHC001792	NUP37
hHC001793	ARHGAP28
hHC001794	C6orf97
hHR001795	KLHL15
hHR001796	CUL4A
hHR001797	ZNF577
hHC001798	CGGBP1
hHC001799	DPM1
hHC001800	KLHL13
hHC001801	SDCCAG1
hHC001802	C2orf10
hHC001803	ZNF96
hHC001804	LCMT2
hHC001805	KLHL21
hHC001806	MPHOSPH6
hHR001807	CAMKK2
hHR001808	KCNQ1OT1
hHC001809	DUSP14
hHC001810	AK7
hHC001811	CWF19L2
hHC001812	PRICKLE1
hHC001813	DSG4
hHC001814	SLC35F3
hHR001815	TMEM30B
hHC001816	AGTR1
hHC001817	MGC22014
hHR001818	FLJ25416
hHC001819	FRYL
hHC001820	VPS13A
hHC001821	WWC1
hHC001822	NNT
hHC001823	CKAP2
hHC001824	MAGEB18
hHC001825	IGFBP3
hHC001826	LIPI
hHR001827	TRIM61
hHR001828	LOC440849
hHC001829	PABPC3
hHR001830	RSRC1
hHC001831	C13orf12
hHC001832	SLC38A2
hHR001833	PCDHB18
hHC001834	PPP1R3A
hHC001835	GNG12
hHC001836	BCAP29
hHR001837	LOC56755
hHC001838	PLSCR4
hHR001839	RAP1A
hHC001840	XCL1
hHR001841	C13orf10
hHC001842	SFRS10
hHC001843	BOLL
hHC001844	TIMP3
hHC001845	TLE4
hHR001846	USP1
hHC001847	WNT5A
hHC001848	UBE1DC1
hHC001849	PEX3
hHR001850	AP3B1
hHC001851	PER3
hHC001852	ACYP1
hHC001853	USP15
hHC001854	MPHOSPH10
hHC001855	TLR6
hHC001856	C1orf24
hHC001857	LOC129285
hHC001858	MDH1B
hHR001859	Rg9mtd1
hHR001860	PAQR3
hHC001861	C8orf37
hHR001862	FLJ30672
hHC001863	SLC5A8
hHC001864	DSC3
hHC001865	RBM24
hHR001866	COBLL1
hHR001867	ATP10B
hHC001868	RTF1
hHR001869	PLCB1
hHR001870	SHPRH
hHC001871	TAB3
hHC001872	C2orf32
hHC001873	GEM
hHC001874	RCP9
hHC001875	FLJ33860
hHR001876	LOC285501
hHC001877	MGC34713
hHR001878	LOC340544
hHR001879	LOC347273
hHC001880	ITGAV
hHC001881	KCNK1
hHC001882	KDR
hHC001883	CLEC2A
hHC001884	GDF6
hHC001885	SH2D1A
hHR001886	LOC441068
hHR001887	LRRC24
hHR001888	ASTN
hHC001889	PHF20L1
hHC001890	AMZ2
hHC001891	TMBIM4
hHC001892	PEX1
hHR001893	ATP6V1A
hHC001894	ATG16L1
hHC001895	BBS7
hHC001896	ACOXL
hHC001897	KLHL7
hHR001898	KIAA1239
hHC001899	FANCM
hHC001900	PRDM13
hHC001901	ABC1
hHC001902	RGS18
hHC001903	MFSD1
hHC001904	KLF10
hHC001905	LRRC2
hHC001906	FLJ14054
hHC001907	CCDC68
hHC001908	SBF2
hHC001909	SYDE2
hHC001910	STX7
hHR001911	C8orf53
hHC001912	ATRN
hHC001913	TMEM116
hHR001914	ST7OT2
hHR001915	HOMER1
hHC001916	ADAMTS1
hHC001917	KIAA0232
hHC001918	KIAA0528
hHC001919	U1SNRNPBP
hHR001920	SOX21
hHR001921	CA5B
hHC001922	LOC116236
hHC001923	C8orf34
hHR001924	TCHHL1
hHC001925	GNPDA2
hHR001926	LOC147670
hHC001927	C3orf21
hHC001928	VPS13B
hHC001929	C6orf152
hHC001930	DOCK1
hHC001931	EVI2B
hHC001932	FLJ36874
hHC001933	FAM13C1
hHR001934	PLA2R1
hHC001935	ORC6L
hHC001936	LYSMD2
hHC001937	SOSTDC1
hHC001938	ARFGAP3
hHC001939	SALL3
hHC001940	HSA9761
hHC001941	GPR1
hHR001942	LOC282980
hHR001943	MUC19
hHC001944	LIN9
hHR001945	HIF1A
hHC001946	HNRPF
hHC001947	RSPO2
hHC001948	IDH3A
hHC001949	ITGA6
hHR001950	LRRK2
hHR001951	LOC387872
hHR001952	OR6B2
hHR001953	MCC
hHR001954	LOC441138
hHC001955	MTR
hHC001956	ATP1A2
hHC001957	ATP2B2
hCN001958	.
hHC001959	CHST11
hHC001960	LOC51334
hHC001961	DACT1
hHR001962	ATP5G3
hHC001963	PLSCR1
hHR001964	C21orf36
hHC001965	TMEM55A
hHC001966	ZSWIM6
hHR001967	RANBP2
hHC001968	PRDM12
hHC001969	REV3L
hHC001970	MCCC2
hHC001971	GREM2
hHR001972	TAP2
hHR001973	TIMP3
hHC001974	C18orf1
hHC001975	FLJ23518
hHR001976	OR2I1P
hHC001977	CFHR5
hHC001978	C5orf21
hHC001979	PHYHIPL
hHR001980	USP38
hHC001981	LRRN6A
hHC001982	NUDCD1
hHC001983	COPS3
hHR001984	SELI
hHC001985	CAV2
hHC001986	C9orf26
hHR001987	HEJ1
hHC001988	MTRF1
hHR001989	CDC5L
hHR001990	KIF14
hHC001991	C13orf24
hHR001992	SYNCRIP
hHC001993	APPBP2
hHR001994	SPTLC1
hHC001995	HHLA2
hHC001996	BAZ1A
hHC001997	PCMTD1
hHC001998	LRRK2
hHC001999	ZPLD1
hHR002000	LOC139542
hHR002001	ZNF664
hHC002002	LOC144678
hHR002003	DPY19L3
hHR002004	LOC149832
hHC002005	UPP2
hHR002006	SLC2A12
hHC002007	TMEM74
hHR002008	CAMSAP1
hHR002009	ADAL
hHC002010	CXorf22
hHC002011	DNMT2
hHR002012	ABAT
hHR002013	DYRK1A
hHC002014	MGC26733
hHC002015	LOC203427
hHC002016	ACSL1
hHC002017	ALDH1A3
hHC002018	FBN2
hHR002019	FGF1
hHC002020	KIAA0825
hHR002021	KIAA0182
hHC002022	ATP11A
hHC002023	KBTBD2
hHC002024	DISC1
hHC002025	GNAI1
hHC002026	WDR51B
hHR002027	LOC283079
hHC002028	C13orf8
hHR002029	LOC284576
hHR002030	FLJ39502
hHR002031	LOC285205
hHC002032	ZNF454
hHR002033	PRO0471
hHC002034	PURG
hHR002035	UBQLN1
hHC002036	HNMT
hHC002037	APC
hHR002038	LOC345643
hHR002039	EGFL11
hHC002040	EGFL11
hHC002041	ITGA4
hHR002042	RP11-506K6.3
hHC002043	CD200
hHR002044	LOC441031
hHC002045	PDE11A
hHC002046	ZNF12
hHC002047	UBL3
hHC002048	PPBP
hHR002049	ST7L
hHR002050	RP11-321G1.1
hHC002051	C14orf105
hHC002052	CNO
hHR002053	PARVA
hHC002054	DEPDC1B
hHC002055	CYP26B1
hHR002056	DKFZp547I224
hHC002057	PTPRC
hHC002058	PTPRK
hHC002059	ABCD3
hHR002060	RFX5
hHR002061	RPE
hHR002062	SEL1L
hHC002063	FLJ21657
hHR002064	SGCB
hHC002065	STCH
hHC002066	TLL1
hHR002067	C5orf14
hHC002068	FLJ13273
hHC002069	THSD4
hHC002070	GPR177
hHC002071	FLJ13611
hHC002072	CPEB4
hHR002073	C20orf119
hHR002074	KIAA1702
hHC002075	FIP1L1
hHR002076	OR2B2
hHC002077	CAMK2D
hHR002078	HOOK3
hHR002079	C13orf6
hHC002080	IFITM1
hHC002081	MPDZ
hHR002082	MBD2
hHC002083	NAT1
hHR002084	SPAG9
hHC002085	ZNF300
hHC002086	TIFA
hHC002087	TIFA
hHC002088	MINPP1
hHC002089	PIGK
hHC002090	OLFM1
hHC002091	STAG2
hHC002092	KIF3A
hHC002093	AKAP2
hHR002094	BIC
hHC002095	OLFM3
hHC002096	SGPP2
hHC002097	COL17A1
hHR002098	LOC137485
hHC002099	ASB5
hHC002100	SFRS12
hHR002101	SPTLC2L
hHC002102	MIPOL1
hHR002103	LOC145474
hHC002104	CBLN2
hHR002105	TMEM56
hHC002106	CYP1B1
hHC002107	CYP26A1
hHR002108	TMEM20
hHC002109	ZNF519
hHC002110	FLJ32745
hHC002111	DMXL1
hHC002112	DSCAM
hHC002113	EIF2C3
hHR002114	EIF1AX
hHC002115	ARID2
hHC002116	LCTL
hHC002117	MGC22014
hHC002118	SLC44A5
hHC002119	EYA4
hHR002120	SFTPG
hHC002121	NAPE-PLD
hHR002122	CEP152
hHC002123	KIAA0367
hHC002124	C12orf37
hHC002125	GABRB3
hHC002126	ZNF451
hHC002127	GDF8
hHC002128	C11orf47
hHR002129	LOC283658
hHR002130	LOC285498
hHR002131	LOC401445
hHC002132	MAGEH1
hHR002133	BAZ2B
hHC002134	CYR61
hHC002135	FAS
hHC002136	IREB2
hHC002137	IRS1
hHC002138	DNAJB9
hHR002139	LOC440928
hHR002140	LOC441130
hHC002141	MTM1
hHC002142	NEDD4
hHC002143	NID1
hHC002144	TNFRSF11B
hHC002145	CLEC4A
hHC002146	C9orf77
hHC002147	PLCL1
hHC002148	VPS13C
hHC002149	C1orf27
hHC002150	KLHL26
hHC002151	PPP3CA
hHR002152	PRO2949
hHC002153	PREP
hHC002154	DHTKD1
hHC002155	FAM46A
hHC002156	ChGn
hHC002157	MYO5C
hHC002158	PAK7
hHC002159	PTGFR
hHC002160	PDP2
hHR002161	WDFY4
hHC002162	MIER1
hHR002163	DKFZP761C1711
hHR002164	LOC58489
hHR002165	PCGEM1
hHC002166	SRP54
hHC002167	TBX5
hHC002168	TRPC3
hHC002169	ZNF24
hHC002170	FLJ23191
hHC002171	MANEA
hHC002172	C7orf10
hHC002173	VCPIP1
hHR002174	MGC3771
hHC002175	HIST1H2AC
hHC002176	NUDT12
hHR002177	HORMAD1
hHR002178	PHF6
hHC002179	PARD6G
hHC002180	AP3B1
hHC002181	GGH
hHC002182	DDEF2
hHC002183	HERC3
hHC002184	SCAP2
hHC002185	C10orf42
hHC002186	XPR1
hHC002187	ITGB1BP1
hHC002188	ENTPD3
hHC002189	KIAA0372
hHR002190	RAPGEF2
hHC002191	FRY
hHC002192	CETN1
hHC002193	FUT9
hHC002194	PLEKHC1
hHC002195	STON1
hHC002196	CHRNA5
hHR002197	SMYD4
hHR002198	OSBPL9
hHC002199	TDRD9
hHC002200	C1orf96
hHR002201	C1orf171
hHC002202	CXorf41
hHR002203	FLJ32867
hHC002204	RP11-93B10.1
hHC002205	CBLN4
hHR002206	C18orf18
hHC002207	FAM19A4
hHC002208	C6orf151
hHR002209	LOC157503
hHC002210	SLC7A13
hHR002211	RP11-87M18.1
hHR002212	DENND2C
hHC002213	DENND1B
hHC002214	DPYD
hHC002215	DSC2
hHR002216	LOC196993
hHC002217	DNAJC18
hHC002218	TMEM122
hHC002219	RNF152
hHC002220	ZBTB1
hHR002221	KIAA0179
hHC002222	CLASP2
hHC002223	N4BP3
hHC002224	CAMTA1
hHC002225	TRIM2
hHR002226	ARHGEF12
hHR002227	PRKD3
hHC002228	NR5A2
hHR002229	LOC253981
hHC002230	MTO1
hHR002231	ENO1B
hHC002232	GC
hHC002233	NBEA
hHC002234	GPR18
hHC002235	GPR23
hHC002236	GYPA
hHC002237	TRHDE
hHR002238	ZNF354C
hHC002239	HIVEP1
hHC002240	NANOS1
hHC002241	FLJ44216
hHR002242	LOC387706
hHC002243	OR10W1
hHR002244	LOC389427
hHR002245	OR5D16
hHR002246	LOC390738
hHR002247	LOC440004
hHR002248	RP11-495K23.1
hHC002249	NR4A2
hHC002250	C5orf5
hHC002251	PDC
hHC002252	ATP6V1H
hHC002253	ENPP3
hHC002254	SERPINI1
hHC002255	ADAM22
hHC002256	ANLN
hHR002257	XRN1
hHC002258	CCDC76
hHC002259	FANCL
hHC002260	C14orf104
hHR002261	MOBK1B
hHR002262	RP13-383K5.1
hHC002263	FLJ11200
hHC002264	STRBP
hHR002265	PPP3R2
hHC002266	CARF
hHC002267	PBK
hHC002268	PCDHB3
hHR002269	KIAA0500
hHC002270	AICDA
hHR002271	ODF2L
hHC002272	NTN4
hHC002273	RBBP8
hHC002274	BCKDHB
hHC002275	SC5DL
hHC002276	BICD1
hHC002277	SAMSN1
hHC002278	ALS2CR4
hHC002279	SLIT1
hHC002280	C1QDC1
hHC002281	NR2E1
hHC002282	TTPA
hHC002283	FA2H
hHC002284	SCRN3
hHC002285	GALNT12
hHC002286	C1orf82
hHC002287	C10orf97
hHC002288	C8orf13
hHC002289	B3GNT5
hHC002290	KBTBD7
hHC002291	CHD6
hHR002292	KIAA1841
hHR002293	RP4-747L4.3
hHR002294	KMO
hHC002295	SNX4
hHC002296	TNFSF18
hHR002297	CLDN10
hHC002298	C14orf32
hHC002299	AKAP7
hHC002300	MTL5
hHR002301	ZNF518
hHC002302	TANK
hHC002303	MPHOSPH9
hHC002304	EVA1
hHR002305	CDC42EP3
hHR002306	CBX1
hHC002307	TRIM9
hHC002308	CLN5
hHC002309	FAM55B
hHC002310	CLTC
hHC002311	WDR16
hHC002312	C17orf32
hHR002313	LOC152573
hHC002314	RP3-473B4.1
hHC002315	DIO2
hHC002316	DMRT1
hHC002317	ECM2
hHC002318	EDN3
hHR002319	AHR
hHR002320	FLJ30092
hHR002321	LMTK2
hHR002322	KIAA0825
hHC002323	MCF2L2
hHC002324	FBXO28
hHC002325	UBR2
hHR002326	SMCHD1
hHC002327	KIAA0895
hHC002328	KIAA0776
hHR002329	C9orf4
hHC002330	SRD5A2L2
hHC002331	MGC40579
hHC002332	BRP44
hHC002333	SIN3A
hHC002334	MAGI3
hHC002335	GDF10
hHC002336	SEC22L2
hHR002337	NPHP3
hHC002338	TSPAN13
hHR002339	DKK2
hHC002340	BHLHB5
hHC002341	MGC34821
hHR002342	ZNF545
hHC002343	GPR37
hHR002344	PRO0628
hHC002345	APAF1
hHC002346	HOXA9
hHC002347	LUZP2
hHR002348	C1orf99
hHR002349	LOC339622
hHR002350	LOC348751
hHR002351	FLJ40411
hHR002352	LOC388279
hHR002353	LOC389237
hHR002354	OR5M5P
hHR002355	LEPR
hHR002356	LGALS8
hHR002357	LOC400662
hHR002358	LOC400953
hHR002359	MEF2A
hHC002360	MMP8
hHC002361	MMP12
hHC002362	MNDA
hHR002363	LOC440986
hHR002364	MYLK
hHC002365	PPP1R12A
hHC002366	NPY2R
hHC002367	OPA1
hHR002368	LAP3
hHC002369	COMMD2
hHC002370	C20orf111
hHC002371	PPIL1
hHC002372	PEG3
hHC002373	PEX7
hHR002374	BCL11A
hHR002375	CHIC1
hHC002376	SPATA6
hHR002377	DIRAS2
hHC002378	FLJ20125
hHR002379	FLJ10292
hHC002380	C20orf12
hHC002381	TNFRSF19
hHR002382	SLC30A10
hHR002383	PRKCA
hHC002384	MCTP2
hHC002385	LRP2BP
hHC002386	C8orf4
hHC002387	LCHN
hHC002388	CBX8
hHR002389	COG6
hHC002390	KIAA1344
hHC002391	GBA3
hHR002392	PTPRB
hHC002393	RFXAP
hHC002394	ZNF667
hHC002395	FNDC3B
hHC002396	AGXT2L1
hHC002397	SLC9A2
hHC002398	ZBTB10
hHR002399	SSR1
hHC002400	SSTR1
hHC002401	TAF5
hHC002402	BUB1B
hHC002403	UTY
hHC002404	WT1
hHC002405	ZNF84
hHC002406	LRRIQ2
hHC002407	FLJ21963
hHC002408	ARSJ
hHC002409	MORC4
hHR002410	IQCA
hHC002411	LRRC31
hHC002412	FLJ21062
hHC002413	C10orf119
hHC002414	NDFIP1
hHC002415	YPEL3
hHC002416	GPR103
hHC002417	KIAA1804
hHR002418	ZNF527
hHC002419	SELI
hHC002420	CDC14A
hHC002421	NUMB
hHC002422	CLDN12
hHC002423	DIRAS3
hHC002424	KIAA1919
hHR002425	LENG10
hHC002426	MYOT
hHR002427	CD47
hHC002428	UBE3C
hHC002429	DNAJC6
hHC002430	KIAA0196
hHR002431	SUPT7L
hHC002432	KCNE3
hHC002433	TXNDC9
hHR002434	RFP2
hHC002435	PKDREJ
hHC002436	SEMA3C
hHC002437	RAD54B
hHC002438	GPR75
hHC002439	IFI44L
hHC002440	DUS4L
